ticker,Date,vader_score,n_headlines,finbert_score
AAPL,2022-10-05,0.17604999,12,0.14315562
AAPL,2022-10-06,-0.08049167,12,-0.10396489
AAPL,2022-10-07,0.045308333,12,-0.16526224
AAPL,2022-10-08,0.0063000005,8,0.14269008
AAPL,2022-10-09,0.1645,2,0.054645702
AAPL,2022-10-10,0.14005834,12,-0.23247464
AAPL,2022-10-11,-0.16138333,12,-0.30514225
AAPL,2022-10-12,0.14266667,12,0.31380904
AAPL,2022-10-13,0.20262499,12,0.06869032
AAPL,2022-10-14,0.23158182,11,0.047012124
AAPL,2022-10-15,0.14368,5,0.08709115
AAPL,2022-10-16,0.183775,4,0.09525286
AAPL,2022-10-17,0.15749167,12,0.29516193
AAPL,2022-10-18,0.20771666,12,-0.06075635
AAPL,2022-10-19,0.04716667,12,-0.0030451517
AAPL,2022-10-20,0.19450001,12,0.1418944
AAPL,2022-10-21,0.057225,12,0.1479945
AAPL,2022-10-22,0.417,2,0.29713175
AAPL,2022-10-23,-0.055420004,5,-0.2933894
AAPL,2022-10-24,0.12013333,12,0.004574979
AAPL,2022-10-25,-0.03470833,12,-0.13150223
AAPL,2022-10-26,-0.02563334,12,-0.29968444
AAPL,2022-10-27,-0.05316667,12,-0.25363156
AAPL,2022-10-28,0.120408334,12,0.1424373
AAPL,2022-10-29,0.07372857,7,-0.056662437
AAPL,2022-10-30,-0.2936,3,-0.43501842
AAPL,2022-10-31,-0.046325002,12,-0.2659535
AAPL,2022-11-01,0.172825,12,-0.46838376
AAPL,2022-11-02,0.13475,12,0.02888309
AAPL,2022-11-03,0.100025,12,-0.4129653
AAPL,2022-11-04,0.065474994,12,0.1668684
AAPL,2022-11-05,-0.081199996,3,-0.28920177
AAPL,2022-11-06,-0.060483333,6,-0.12991516
AAPL,2022-11-07,0.033158336,12,-0.080698825
AAPL,2022-11-08,0.24896665,12,0.0202502
AAPL,2022-11-09,-0.0464,12,-0.35644528
AAPL,2022-11-10,0.21134166,12,-0.036582973
AAPL,2022-11-11,0.31435,12,0.23944892
AAPL,2022-11-12,0.0,2,0.20882724
AAPL,2022-11-13,0.099066675,3,0.4584951
AAPL,2022-11-14,-0.08361667,12,-0.35083422
AAPL,2022-11-15,0.013766666,12,0.029416211
AAPL,2022-11-16,0.08231667,12,0.113957055
AAPL,2022-11-17,0.10576668,12,0.07019705
AAPL,2022-11-18,0.22099166,12,0.10443146
AAPL,2022-11-19,0.067433335,3,-0.08245398
AAPL,2022-11-20,0.09046,5,0.061033923
AAPL,2022-11-21,-0.02085455,11,-0.039468147
AAPL,2022-11-22,0.21090834,12,-0.036224127
AAPL,2022-11-23,0.19360833,12,0.062298577
AAPL,2022-11-24,0.2073857,7,-0.17988932
AAPL,2022-11-25,0.14652501,12,-0.025793286
AAPL,2022-11-26,-0.2202,2,0.067128725
AAPL,2022-11-28,-0.067475,12,-0.28470698
AAPL,2022-11-29,0.047424998,12,-0.24223916
AAPL,2022-11-30,-0.022075003,12,0.10231661
AAPL,2022-12-01,0.19353335,12,0.0868791
AAPL,2022-12-02,0.209975,12,-0.007975028
AAPL,2022-12-03,-0.0718,5,-0.18793377
AAPL,2022-12-04,0.031833332,9,0.13463902
AAPL,2022-12-05,0.127,12,0.16467945
AAPL,2022-12-06,-0.0029833342,12,-0.11791161
AAPL,2022-12-07,-0.06310833,12,-0.26860484
AAPL,2022-12-08,0.26668334,12,0.03620434
AAPL,2022-12-09,0.026455555,9,0.19509377
AAPL,2022-12-10,0.28170002,3,0.13206086
AAPL,2022-12-11,0.083425,4,0.24960634
AAPL,2022-12-12,0.08901667,12,0.19845824
AAPL,2022-12-13,0.056300003,10,0.20436656
AAPL,2022-12-14,-0.00051666546,12,-0.017214023
AAPL,2022-12-15,0.120916665,12,-0.19960332
AAPL,2022-12-16,0.23715,12,-0.23105145
AAPL,2022-12-17,0.0,5,0.05383742
AAPL,2022-12-18,0.19372001,5,-0.07841305
AAPL,2022-12-19,0.20355,12,-0.08262145
AAPL,2022-12-20,0.21128182,11,-0.09166846
AAPL,2022-12-21,0.10480001,12,0.08603964
AAPL,2022-12-22,0.071883336,12,0.023652313
AAPL,2022-12-23,0.10898334,12,-0.0042952904
AAPL,2022-12-24,-0.03736667,3,-0.18372768
AAPL,2022-12-25,0.42653334,3,-0.13254572
AAPL,2022-12-26,0.16766,5,0.31389138
AAPL,2022-12-27,0.191575,12,-0.114977896
AAPL,2022-12-28,0.22359167,12,0.18744212
AAPL,2022-12-29,0.23305833,12,-0.003930226
AAPL,2022-12-30,0.1041,12,-0.17494406
AAPL,2022-12-31,0.21215999,5,0.21777341
AAPL,2023-01-01,0.0,2,-0.4038763
AAPL,2023-01-02,0.14525455,11,0.28107262
AAPL,2023-01-03,0.06733333,12,0.030735536
AAPL,2023-01-04,0.12576666,12,-0.123340525
AAPL,2023-01-05,0.09995833,12,-0.049839694
AAPL,2023-01-06,0.18906666,12,0.111851454
AAPL,2023-01-07,0.17672858,7,0.04186334
AAPL,2023-01-08,0.11405,2,0.076170616
AAPL,2023-01-09,0.14185001,12,0.09074527
AAPL,2023-01-10,-0.004400005,12,0.08188596
AAPL,2023-01-11,-0.021308335,12,0.11753603
AAPL,2023-01-12,0.05644167,12,0.08014762
AAPL,2023-01-13,0.12870833,12,0.05477276
AAPL,2023-01-14,-0.08586667,6,-0.085678436
AAPL,2023-01-15,0.0,1,0.052099615
AAPL,2023-01-16,0.15515833,12,0.16179259
AAPL,2023-01-17,0.16749167,12,-0.12493225
AAPL,2023-01-18,0.22039999,12,0.1701216
AAPL,2023-01-19,0.041349996,12,-0.20299244
AAPL,2023-01-20,0.08265833,12,-0.09235535
AAPL,2023-01-21,0.06888,5,0.09893255
AAPL,2023-01-22,-0.09867142,7,-0.019304732
AAPL,2023-01-23,0.10024166,12,0.18784414
AAPL,2023-01-24,0.17098333,12,0.1489929
AAPL,2023-01-25,-0.126,12,-0.4984119
AAPL,2023-01-26,0.19588333,12,-0.1390718
AAPL,2023-01-27,0.20725833,12,0.16312799
AAPL,2023-01-28,0.0,2,-0.16454631
AAPL,2023-01-29,0.21501,10,0.01467936
AAPL,2023-01-30,-0.079725,12,-0.2608668
AAPL,2023-01-31,0.13094167,12,0.018082162
AAPL,2023-02-01,0.08265833,12,-0.16959369
AAPL,2023-02-02,0.12831666,12,0.16389851
AAPL,2023-02-03,0.135,12,-0.47590628
AAPL,2023-02-04,0.0,1,-0.036555
AAPL,2023-02-05,-0.21075,2,0.42304942
AAPL,2023-02-06,0.14077501,12,0.028297475
AAPL,2023-02-07,0.08033333,12,0.2651008
AAPL,2023-02-08,0.29250833,12,0.018518427
AAPL,2023-02-09,0.29078332,12,0.120888494
AAPL,2023-02-10,0.09661666,12,-0.19883086
AAPL,2023-02-11,0.307675,4,0.08018105
AAPL,2023-02-12,0.09545,4,0.13759707
AAPL,2023-02-13,0.15065832,12,0.32950953
AAPL,2023-02-14,0.06909166,12,-0.047760356
AAPL,2023-02-15,0.148575,12,-0.12624104
AAPL,2023-02-16,0.08872222,9,-0.3036543
AAPL,2023-02-17,0.12654166,12,-0.1068212
AAPL,2023-02-18,0.46862,5,0.15356985
AAPL,2023-02-19,0.20616,5,0.04322627
AAPL,2023-02-20,0.12684,5,0.11929214
AAPL,2023-02-21,-0.23184998,12,-0.36152682
AAPL,2023-02-22,0.030983334,12,0.07886809
AAPL,2023-02-23,0.12568332,12,-0.21281888
AAPL,2023-02-24,0.19205555,9,0.28582203
AAPL,2023-02-25,0.21662001,5,0.22244795
AAPL,2023-02-26,0.1468,3,0.06654492
AAPL,2023-02-27,0.07565,12,0.19380267
AAPL,2023-02-28,0.086666666,12,-0.21649115
AAPL,2023-03-01,0.11180834,12,-0.14561935
AAPL,2023-03-02,0.101749994,12,0.12632816
AAPL,2023-03-03,0.27925,12,0.22701198
AAPL,2023-03-04,0.10115,2,0.0282691
AAPL,2023-03-05,0.101100005,7,-0.08988066
AAPL,2023-03-06,0.057174996,12,0.14209951
AAPL,2023-03-07,0.17651667,12,0.12695357
AAPL,2023-03-08,0.17796665,6,-0.05781086
AAPL,2023-03-09,0.21104999,12,0.042219523
AAPL,2023-03-10,-0.091,8,-0.21101557
AAPL,2023-03-11,0.1098,5,-0.10618355
AAPL,2023-03-12,0.156225,4,0.04675403
AAPL,2023-03-13,0.13447501,12,-0.06459693
AAPL,2023-03-14,0.22746666,12,0.18727894
AAPL,2023-03-15,0.215925,12,0.0044683437
AAPL,2023-03-16,0.09443333,12,0.20005976
AAPL,2023-03-17,0.21511666,12,0.085739605
AAPL,2023-03-18,0.159225,4,-0.19517475
AAPL,2023-03-19,0.1902,5,0.3234369
AAPL,2023-03-20,-0.04214286,7,-0.36561522
AAPL,2023-03-21,0.15263332,12,0.099591546
AAPL,2023-03-22,0.20477499,12,-0.034589846
AAPL,2023-03-23,-0.025799997,12,0.13081592
AAPL,2023-03-24,0.076,12,0.03193427
AAPL,2023-03-25,0.0516,1,-0.1695445
AAPL,2023-03-26,-0.1468,3,0.26798797
AAPL,2023-03-27,0.0758,12,0.019577937
AAPL,2023-03-28,0.09020833,12,-0.109089114
AAPL,2023-03-29,0.14405833,12,0.27163973
AAPL,2023-03-30,-0.006324999,12,0.036029752
AAPL,2023-03-31,0.081366666,12,0.031191936
AAPL,2023-04-01,0.2123,3,0.04728423
AAPL,2023-04-02,0.6369,3,0.13120724
AAPL,2023-04-03,-0.02935833,12,-0.19384299
AAPL,2023-04-04,0.26113334,12,0.067370504
AAPL,2023-04-05,0.188025,12,0.22287364
AAPL,2023-04-06,-0.10565833,12,-0.08982495
AAPL,2023-04-07,0.0,2,0.0017292434
AAPL,2023-04-08,-0.13758333,6,-0.19768137
AAPL,2023-04-09,0.108049996,6,-0.045755237
AAPL,2023-04-10,0.0005583341,12,-0.21753603
AAPL,2023-04-11,0.11660833,12,0.08751756
AAPL,2023-04-12,-0.054558337,12,-0.013024147
AAPL,2023-04-13,0.09910834,12,0.044988234
AAPL,2023-04-14,0.049916666,12,0.024833992
AAPL,2023-04-15,0.07224,5,-0.089934915
AAPL,2023-04-16,0.149175,8,0.034071274
AAPL,2023-04-17,-0.007608334,12,-0.17472863
AAPL,2023-04-18,0.0892,12,0.08333611
AAPL,2023-04-19,0.184925,12,0.04955675
AAPL,2023-04-20,0.27178332,12,0.10897956
AAPL,2023-04-21,0.140875,12,-0.010144055
AAPL,2023-04-22,-0.00041999816,5,0.23902409
AAPL,2023-04-23,0.060200002,6,-0.2508572
AAPL,2023-04-24,0.12705,12,-0.25991488
AAPL,2023-04-25,0.12239167,12,0.07979662
AAPL,2023-04-26,-0.098450005,12,-0.25460148
AAPL,2023-04-27,0.17665833,12,0.09496399
AAPL,2023-04-28,0.21626668,12,0.09008954
AAPL,2023-04-29,0.035620004,5,0.09585745
AAPL,2023-04-30,0.008539999,5,-0.15889144
AAPL,2023-05-01,0.08481667,12,0.061056346
AAPL,2023-05-02,0.013150002,12,-0.1081988
AAPL,2023-05-03,-0.08714167,12,-0.36432528
AAPL,2023-05-04,-0.024491662,12,0.053555254
AAPL,2023-05-05,0.047633335,12,0.21375848
AAPL,2023-05-06,0.08077143,7,0.25074914
AAPL,2023-05-07,0.197275,4,0.4158252
AAPL,2023-05-08,-0.044716667,12,-0.07888994
AAPL,2023-05-09,0.211075,12,-0.06487595
AAPL,2023-05-10,0.20973332,12,0.20804386
AAPL,2023-05-11,0.13562499,12,-0.19500439
AAPL,2023-05-12,0.13073333,12,-0.07721054
AAPL,2023-05-13,0.6115,1,0.50581074
AAPL,2023-05-14,0.10115,2,0.21344058
AAPL,2023-05-15,0.158975,12,0.11671439
AAPL,2023-05-16,0.16234167,12,0.19355696
AAPL,2023-05-17,0.103774995,12,0.10278378
AAPL,2023-05-18,0.0884,12,-0.027038453
AAPL,2023-05-19,-0.005891666,12,-0.19484217
AAPL,2023-05-20,0.0,1,-0.16280955
AAPL,2023-05-21,0.23751429,7,0.18622006
AAPL,2023-05-22,0.0027499993,12,-0.09640064
AAPL,2023-05-23,0.045725,12,0.008557183
AAPL,2023-05-24,0.22733332,12,0.13329077
AAPL,2023-05-25,0.110825,12,0.18450187
AAPL,2023-05-26,0.26405832,12,0.070383646
AAPL,2023-05-27,0.2658875,8,0.07261392
AAPL,2023-05-28,0.28795,4,0.1961377
AAPL,2023-05-29,0.29963332,9,0.29649588
AAPL,2023-05-30,0.21509999,12,0.1890524
AAPL,2023-05-31,0.095625006,12,0.23731218
AAPL,2023-06-01,0.18705833,12,0.029999502
AAPL,2023-06-02,0.0128333345,12,0.12221832
AAPL,2023-06-03,0.054640003,5,0.026408035
AAPL,2023-06-04,0.13756001,5,-0.14932205
AAPL,2023-06-05,0.077416666,12,-0.12873633
AAPL,2023-06-06,-0.080966674,12,-0.076848574
AAPL,2023-06-07,0.22533333,12,0.09467721
AAPL,2023-06-08,0.12634166,12,0.023044437
AAPL,2023-06-09,0.099933326,12,0.048957277
AAPL,2023-06-10,0.18092857,7,0.06802332
AAPL,2023-06-11,0.1894,5,0.23751919
AAPL,2023-06-12,0.26531819,11,0.19835371
AAPL,2023-06-13,0.16559167,12,0.16330464
AAPL,2023-06-14,0.18161666,12,-0.031177068
AAPL,2023-06-15,0.0070249983,12,-0.22258042
AAPL,2023-06-16,0.043758333,12,-0.069487415
AAPL,2023-06-17,0.012599999,4,0.36741364
AAPL,2023-06-18,0.19406666,6,0.1379394
AAPL,2023-06-19,0.1278,12,0.14541194
AAPL,2023-06-20,0.06646667,12,0.06048776
AAPL,2023-06-21,0.20714165,12,0.055606168
AAPL,2023-06-22,0.35253334,12,-0.0015650109
AAPL,2023-06-23,0.079066664,12,-0.054485958
AAPL,2023-06-24,0.3819,2,0.42041358
AAPL,2023-06-25,0.11464285,7,0.013891957
AAPL,2023-06-26,0.06230833,12,0.056683626
AAPL,2023-06-27,-0.049291667,12,0.09268547
AAPL,2023-06-28,0.13540833,12,0.13185197
AAPL,2023-06-29,0.122525,12,0.22336979
AAPL,2023-06-30,0.17269166,12,0.336615
AAPL,2023-07-01,0.221725,4,0.033553697
AAPL,2023-07-02,0.1265857,7,0.19281541
AAPL,2023-07-03,0.054633334,12,-0.23070426
AAPL,2023-07-04,0.11406667,9,-0.04998277
AAPL,2023-07-05,0.16890001,12,0.08270722
AAPL,2023-07-06,0.22586666,12,0.2168404
AAPL,2023-07-07,0.16013333,12,0.04807057
AAPL,2023-07-08,0.2623833,6,0.2168054
AAPL,2023-07-09,0.0086,3,0.0732951
AAPL,2023-07-10,-0.012875001,12,-0.11969402
AAPL,2023-07-11,0.029841669,12,0.062067863
AAPL,2023-07-12,0.106175005,12,-0.19380409
AAPL,2023-07-13,0.17993332,12,0.30621174
AAPL,2023-07-14,0.11778333,12,0.12046624
AAPL,2023-07-15,0.28063998,5,0.14479113
AAPL,2023-07-16,0.09545,4,0.21329424
AAPL,2023-07-17,0.13024999,12,0.10541894
AAPL,2023-07-18,0.24503334,12,-0.1198411
AAPL,2023-07-19,0.11885,12,0.20000066
AAPL,2023-07-20,0.12334166,12,-0.14924851
AAPL,2023-07-21,0.23626667,12,-0.018983379
AAPL,2023-07-22,0.2027,3,0.04650572
AAPL,2023-07-23,0.4031,3,0.07625858
AAPL,2023-07-24,0.13875833,12,0.21697114
AAPL,2023-07-25,0.253025,12,0.2211083
AAPL,2023-07-26,0.10194167,12,0.083013915
AAPL,2023-07-27,0.26309165,12,0.10214919
AAPL,2023-07-28,0.12893333,12,0.15803997
AAPL,2023-07-29,0.3461,3,0.2998433
AAPL,2023-07-30,-0.00936667,12,0.16763182
AAPL,2023-07-31,0.1502,12,0.33980966
AAPL,2023-08-01,0.225025,12,-0.059101183
AAPL,2023-08-02,0.019283334,12,-0.14128447
AAPL,2023-08-03,0.18007499,12,-0.20776032
AAPL,2023-08-04,0.30911666,12,0.01101534
AAPL,2023-08-05,0.1409125,8,0.26815808
AAPL,2023-08-06,0.06253637,11,-0.05257536
AAPL,2023-08-07,0.15646666,12,0.15363769
AAPL,2023-08-08,0.195475,12,-0.022668311
AAPL,2023-08-09,0.23718333,12,-0.14443286
AAPL,2023-08-10,0.1804,12,0.03323726
AAPL,2023-08-11,0.09403333,12,-0.13561495
AAPL,2023-08-12,-0.1405,3,0.08216838
AAPL,2023-08-13,0.31041667,6,0.11165952
AAPL,2023-08-14,0.13653333,12,0.096377246
AAPL,2023-08-15,0.21922499,12,0.014394299
AAPL,2023-08-16,0.17938334,12,0.16575868
AAPL,2023-08-17,0.043333333,12,-0.094821
AAPL,2023-08-18,0.031433333,12,-0.2248227
AAPL,2023-08-19,-0.082383335,6,-0.19685489
AAPL,2023-08-20,0.040459998,5,0.06771704
AAPL,2023-08-21,0.136575,12,-0.032325767
AAPL,2023-08-22,0.14868332,12,0.0612939
AAPL,2023-08-23,0.298425,12,0.26191133
AAPL,2023-08-24,0.22020833,12,0.019183872
AAPL,2023-08-25,0.17084168,12,0.06168158
AAPL,2023-08-26,0.12969999,7,-0.045348134
AAPL,2023-08-27,0.2603875,8,-0.0021720405
AAPL,2023-08-28,0.184475,12,0.20943773
AAPL,2023-08-29,0.21674998,12,0.056194503
AAPL,2023-08-30,0.227,12,0.075744264
AAPL,2023-08-31,0.36295834,12,0.17194623
AAPL,2023-09-01,0.24810833,12,0.20974077
AAPL,2023-09-02,0.148,2,0.07906127
AAPL,2023-09-03,0.2288,2,0.11093451
AAPL,2023-09-04,-0.007187497,8,0.083433144
AAPL,2023-09-05,0.09515834,12,-0.25321937
AAPL,2023-09-06,0.0043500005,12,-0.46857628
AAPL,2023-09-07,-0.16933334,12,-0.6923056
AAPL,2023-09-08,0.17959166,12,-0.5293465
AAPL,2023-09-09,0.0777,6,-0.06816135
AAPL,2023-09-10,0.056970008,10,0.036495812
AAPL,2023-09-11,0.36265,12,0.29277137
AAPL,2023-09-12,0.013841665,12,0.047475502
AAPL,2023-09-13,0.06758334,12,-0.100141585
AAPL,2023-09-14,0.267225,12,0.07338709
AAPL,2023-09-15,0.16118333,12,0.25583372
AAPL,2023-09-16,0.16641666,6,0.05813392
AAPL,2023-09-17,0.14376667,12,0.20468235
AAPL,2023-09-18,0.22130834,12,0.14440757
AAPL,2023-09-19,0.03126667,12,-0.13489126
AAPL,2023-09-20,0.022783333,12,-0.17205898
AAPL,2023-09-21,0.028683333,12,-0.021043718
AAPL,2023-09-22,0.13933332,12,-0.119478665
AAPL,2023-09-23,-0.02273333,3,-0.31563702
AAPL,2023-09-24,-0.0089125,8,-0.17703447
AAPL,2023-09-25,-0.025424996,12,0.09880197
AAPL,2023-09-26,0.067941666,12,0.075134516
AAPL,2023-09-27,0.07864167,12,-0.4263275
AAPL,2023-09-28,0.11711667,12,-0.111842506
AAPL,2023-09-29,0.12666667,12,-0.069789335
AAPL,2023-09-30,0.015333335,6,-0.06655728
AAPL,2023-10-01,0.105340004,5,0.14291307
AAPL,2023-10-02,0.0032250013,12,-0.10484454
AAPL,2023-10-03,-0.0039416677,12,-0.19962788
AAPL,2023-10-04,0.06095,12,-0.18085785
AAPL,2023-10-05,0.23676665,12,0.18631941
AAPL,2023-10-06,0.16486666,12,-0.11005056
AAPL,2023-10-07,0.04562,5,0.024637723
AAPL,2023-10-08,0.19974001,5,-0.15382192
AAPL,2023-10-09,-0.13745,12,-0.26354596
AAPL,2023-10-10,0.029491669,12,0.06434
AAPL,2023-10-11,0.28710833,12,0.070629425
AAPL,2023-10-12,0.16979165,12,-0.06635403
AAPL,2023-10-13,0.03545,12,-0.035396274
AAPL,2023-10-14,0.04562,5,0.018062463
AAPL,2023-10-15,0.2125,10,0.07426533
AAPL,2023-10-16,0.12961666,12,-0.026156167
AAPL,2023-10-17,0.169375,12,-0.019768119
AAPL,2023-10-18,0.32733333,12,0.17007232
AAPL,2023-10-19,0.16830833,12,-0.094437
AAPL,2023-10-20,0.177625,12,0.22828625
AAPL,2023-10-21,-0.14325,4,0.25619832
AAPL,2023-10-22,0.0043,6,-0.3838686
AAPL,2023-10-23,0.21409166,12,0.1608695
AAPL,2023-10-24,0.10413333,12,0.3212303
AAPL,2023-10-25,-0.0037416674,12,-0.11332569
AAPL,2023-10-26,0.07036667,12,-0.02723143
AAPL,2023-10-27,0.179425,12,0.3229129
AAPL,2023-10-28,0.1101,4,-0.017136643
AAPL,2023-10-29,0.037562497,8,-0.21621625
AAPL,2023-10-30,0.22039168,12,-0.06226477
AAPL,2023-10-31,0.18774168,12,0.084691875
AAPL,2023-11-01,0.20236667,12,0.106019385
AAPL,2023-11-02,0.196725,12,0.1429484
AAPL,2023-11-03,-0.024541663,12,-0.40935442
AAPL,2023-11-04,0.3480333,3,-0.32617283
AAPL,2023-11-05,0.008600001,6,0.15535493
AAPL,2023-11-06,0.19658333,12,-0.07376008
AAPL,2023-11-07,0.30541667,12,0.25730556
AAPL,2023-11-08,0.043783326,12,-0.16340286
AAPL,2023-11-09,0.19268334,12,0.099695064
AAPL,2023-11-10,0.16085833,12,0.021560036
AAPL,2023-11-11,0.04144,5,0.010728346
AAPL,2023-11-12,0.31780002,3,0.052710455
AAPL,2023-11-13,0.19696666,12,0.011050325
AAPL,2023-11-14,0.25426665,12,0.066020824
AAPL,2023-11-15,0.23385,12,0.0100880265
AAPL,2023-11-16,0.093674995,12,-0.080216534
AAPL,2023-11-17,0.12927501,12,0.087497525
AAPL,2023-11-18,0.2889,8,-0.022817016
AAPL,2023-11-19,0.3379,5,0.30603665
AAPL,2023-11-20,0.09962001,10,0.1873732
AAPL,2023-11-21,0.10051667,12,0.21799546
AAPL,2023-11-22,0.03528333,12,0.07309483
AAPL,2023-11-23,0.050225,12,0.2941901
AAPL,2023-11-24,0.209925,12,0.2584819
AAPL,2023-11-25,0.2945,4,0.06989888
AAPL,2023-11-26,0.108459994,5,0.36903456
AAPL,2023-11-27,0.22558333,12,0.049791086
AAPL,2023-11-28,0.05775833,12,0.018629504
AAPL,2023-11-29,0.14156666,12,0.13626464
AAPL,2023-11-30,0.296275,12,0.007566484
AAPL,2023-12-01,0.124024995,12,0.335694
AAPL,2023-12-02,0.45225,4,0.08949399
AAPL,2023-12-03,0.0757,12,0.15904008
AAPL,2023-12-04,0.023166666,12,-0.28647724
AAPL,2023-12-05,0.12860833,12,-0.04318169
AAPL,2023-12-06,0.26768333,12,0.12772785
AAPL,2023-12-07,0.07681667,12,0.066992395
AAPL,2023-12-08,0.20678334,12,0.038569186
AAPL,2023-12-09,0.319575,4,0.20856516
AAPL,2023-12-10,0.1673875,8,-0.10216522
AAPL,2023-12-11,0.15734999,12,0.07084765
AAPL,2023-12-12,0.16451667,12,-0.031136826
AAPL,2023-12-13,0.12804167,12,0.30066463
AAPL,2023-12-14,0.015370002,10,0.052707214
AAPL,2023-12-15,0.04526,5,0.1537434
AAPL,2023-12-16,0.15258335,12,-0.1915889
AMZN,2023-03-09,0.062875,12,-0.017966116
AMZN,2023-03-10,0.249925,8,0.03111794
AMZN,2023-03-11,0.0,6,-0.11959798
AMZN,2023-03-12,0.22344287,7,0.06316958
AMZN,2023-03-13,0.035616666,12,-0.0041641854
AMZN,2023-03-14,0.19445832,12,-0.027028462
AMZN,2023-03-15,0.17841817,11,0.13351092
AMZN,2023-03-16,0.06625833,12,-0.06882632
AMZN,2023-03-17,0.31151667,12,0.12898187
AMZN,2023-03-18,0.1398,6,0.16454166
AMZN,2023-03-19,-0.4215,1,0.5767397
AMZN,2023-03-20,0.13865,12,-0.4294473
AMZN,2023-03-21,0.13225,12,-0.07087728
AMZN,2023-03-22,0.118225,12,0.081390224
AMZN,2023-03-23,0.28851667,12,0.247521
AMZN,2023-03-24,0.16571666,12,0.23525816
AMZN,2023-03-25,0.19816,5,0.021457305
AMZN,2023-03-26,-0.17142001,5,-0.0076100333
AMZN,2023-03-27,0.006816665,12,-0.18627556
AMZN,2023-03-28,0.27083334,12,0.08605518
AMZN,2023-03-29,0.15170833,12,0.23068132
AMZN,2023-03-30,0.29521668,12,0.09291846
AMZN,2023-03-31,0.11816666,12,-0.14010908
AMZN,2023-04-01,0.34495,4,0.35045794
AMZN,2023-04-02,0.1399,6,0.06663983
AMZN,2023-04-03,0.0027999952,12,-0.2724261
AMZN,2023-04-04,0.11185833,12,0.027234947
AMZN,2023-04-05,0.09509999,12,0.20637453
AMZN,2023-04-06,0.1885,12,0.028394653
AMZN,2023-04-07,0.428025,4,0.35714567
AMZN,2023-04-08,-0.010560001,5,-0.07031283
AMZN,2023-04-09,0.29295,2,0.26257557
AMZN,2023-04-10,0.11416667,12,-0.15697275
AMZN,2023-04-11,0.1425,12,0.26660874
AMZN,2023-04-12,0.16698332,12,0.06963042
AMZN,2023-04-13,0.22122501,12,-0.010349192
AMZN,2023-04-14,0.15347,10,0.074290864
AMZN,2023-04-15,0.2083,3,0.15620089
AMZN,2023-04-16,0.20701666,6,0.24979635
AMZN,2023-04-17,0.16978334,12,-0.06217772
AMZN,2023-04-18,0.176525,12,-0.13285418
AMZN,2023-04-19,0.25520834,12,0.08398103
AMZN,2023-04-20,0.20314167,12,0.077397086
AMZN,2023-04-21,0.0646,12,-0.14374709
AMZN,2023-04-22,0.20341429,7,0.113087215
AMZN,2023-04-23,0.032785717,7,0.17221083
AMZN,2023-04-24,0.17539167,12,-0.040580597
AMZN,2023-04-25,0.171975,12,0.051820565
AMZN,2023-04-26,0.15434165,12,0.005894149
AMZN,2023-04-27,0.19155835,12,0.3814789
AMZN,2023-04-28,0.092325,12,-0.29035065
AMZN,2023-04-29,0.2216625,8,0.05843067
AMZN,2023-04-30,0.275625,4,0.0655156
AMZN,2023-05-01,0.09025833,12,-0.055145115
AMZN,2023-05-02,0.173575,12,0.07326772
AMZN,2023-05-03,0.28570834,12,0.080845386
AMZN,2023-05-04,0.311025,12,-0.02418586
AMZN,2023-05-05,0.35236666,12,0.24227251
AMZN,2023-05-06,0.19049999,4,0.07054751
AMZN,2023-05-08,0.15431666,12,-0.06379444
AMZN,2023-05-09,0.072918184,11,-0.13690622
AMZN,2023-05-10,0.026241666,12,-0.012943376
AMZN,2023-05-11,0.19742501,12,0.19170715
AMZN,2023-05-12,0.2095,12,0.1001732
AMZN,2023-05-13,0.2732,6,-0.21153785
AMZN,2023-05-14,0.2023,1,0.01778245
AMZN,2023-05-15,0.13998334,12,0.08896556
AMZN,2023-05-16,0.14374167,12,0.034956437
AMZN,2023-05-17,0.14314999,12,0.084135264
AMZN,2023-05-18,0.09154167,12,0.030772611
AMZN,2023-05-19,0.19161665,12,0.16382504
AMZN,2023-05-20,0.0,1,0.010323029
AMZN,2023-05-21,0.16157143,7,0.20832983
AMZN,2023-05-22,0.21646667,12,-0.10718363
AMZN,2023-05-23,0.17475833,12,0.11291519
AMZN,2023-05-24,0.113325,12,0.18234211
AMZN,2023-05-25,0.25749168,12,0.18742509
AMZN,2023-05-26,0.2757,12,0.060335334
AMZN,2023-05-27,0.2357143,7,0.048567116
AMZN,2023-05-28,0.0,1,0.10547928
AMZN,2023-05-29,0.22309999,4,0.19068217
AMZN,2023-05-30,0.20751667,12,0.07736747
AMZN,2023-05-31,0.028533332,12,-0.12455276
AMZN,2023-06-01,0.348025,12,0.0051645827
AMZN,2023-06-02,0.08079166,12,-0.1653563
AMZN,2023-06-03,0.1545375,8,-0.08869933
AMZN,2023-06-04,0.13756,5,-0.1415616
AMZN,2023-06-05,0.217525,12,0.21695358
AMZN,2023-06-06,0.17385833,12,0.07942718
AMZN,2023-06-07,0.23158334,12,0.023022776
AMZN,2023-06-08,0.17626667,12,-0.3703991
AMZN,2023-06-09,0.11875,12,0.22363819
AMZN,2023-06-10,-0.007260001,5,-0.12234385
AMZN,2023-06-11,0.17112501,4,0.2682724
AMZN,2023-06-12,0.105349995,12,0.37733236
AMZN,2023-06-13,0.22885834,12,0.25817087
